,open,high,low,close,volume,fe_rsi_close,fe_rsi_open,fe_rsi_low,fe_rsi_high,fe_macd_opt_close,fe_macd_signal_opt_close,fe_macd_histogram_close,fe_bb_upper_close,fe_bb_lower_close,fe_bb_mid_close,fe_bb_upper_open,fe_bb_lower_open,fe_bb_mid_open,fe_bb_upper_low,fe_bb_lower_low,fe_bb_mid_low,fe_bb_upper_high,fe_bb_lower_high,fe_bb_mid_high,fe_obv_close,fe_adi,fe_adx,fe_aroon_up,fe_aroon_down,fe_so_k,fe_so_d,fe_ma_5_close,fe_ma_10_close,fe_ma_20_close,fe_ma_50_close,fe_ma_100_close,fe_wma_5_close,fe_wma_10_close,fe_wma_20_close,fe_wma_50_close,fe_wma_100_close,fe_ema_5_close,fe_ema_10_close,fe_ema_20_close,fe_ema_50_close,fe_ema_100_close,fe_ma_5_open,fe_ma_10_open,fe_ma_20_open,fe_ma_50_open,fe_ma_100_open,fe_wma_5_open,fe_wma_10_open,fe_wma_20_open,fe_wma_50_open,fe_wma_100_open,fe_ema_5_open,fe_ema_10_open,fe_ema_20_open,fe_ema_50_open,fe_ema_100_open,fe_ma_5_low,fe_ma_10_low,fe_ma_20_low,fe_ma_50_low,fe_ma_100_low,fe_wma_5_low,fe_wma_10_low,fe_wma_20_low,fe_wma_50_low,fe_wma_100_low,fe_ema_5_low,fe_ema_10_low,fe_ema_20_low,fe_ema_50_low,fe_ema_100_low,fe_ma_5_high,fe_ma_10_high,fe_ma_20_high,fe_ma_50_high,fe_ma_100_high,fe_wma_5_high,fe_wma_10_high,fe_wma_20_high,fe_wma_50_high,fe_wma_100_high,fe_ema_5_high,fe_ema_10_high,fe_ema_20_high,fe_ema_50_high,fe_ema_100_high,fe_tenkan_sen,fe_kijun_sen,fe_senkou_span_a,fe_senkou_span_b,fe_chikou_span,close_denoised,open_denoised,high_denoised,low_denoised,fe_volume_binned,fe_momentum_norm,fe_momentum_norm_binned,fe_williams
2024-05-22 09:00:00,69976.0,70042.0,69806.0,69955.0,23789.0,45.6967,46.184475,46.7281,41.85005,-102.976265,-205.15335,102.17709,70301.445,69399.36,69850.4,70422.99,69335.805,69879.4,70210.914,69086.484,69648.7,70625.07,69566.734,70095.9,-160117.0,-177886.88,38.899544,28.571428,0.0,66.84028,61.14593,69860.0,69894.5,69850.4,,,69883.336,69862.85,69867.19,,,69885.74,69893.23,70025.43,,,69780.2,69910.4,69879.4,,,69823.336,69854.34,69859.61,,,69849.52,69878.71,70032.016,,,69638.8,69704.0,69648.7,,,69671.336,69650.07,69654.266,,,69671.83,69682.52,69830.85,,,69992.2,70066.4,70095.9,,,70022.87,70028.2,70048.89,,,70033.805,70063.95,70226.2,,,69757.5,70270.0,70013.75,70270.0,69928.0,70000.05,69865.8,70129.64,69720.79,3.0,0.0056496365,6.0,-33.15972
2024-05-22 10:00:00,69955.0,70199.0,69900.0,70151.0,29221.0,50.299362,45.762936,48.84517,46.345825,86.12468,-59.29677,145.42145,70299.96,69400.04,69850.0,70302.89,69397.11,69850.0,70163.3,69109.11,69636.2,70453.1,69670.2,70061.65,-130896.0,-158047.88,37.325226,21.428572,57.142857,83.854164,73.57864,69918.2,69902.3,69850.0,,,69980.336,69909.49,69895.82,,,69974.16,69940.09,70037.38,,,69858.8,69895.3,69850.0,,,69881.6,69862.45,69866.81,,,69884.68,69892.58,70024.68,,,69721.8,69693.1,69636.2,,,69758.4,69685.71,69678.195,,,69747.88,69722.06,69837.44,,,70055.6,70062.6,70061.65,,,70091.8,70052.31,70058.71,,,70088.87,70088.51,70223.61,,,69757.5,70270.0,70013.75,70270.0,69387.0,70020.02,70090.46,70239.61,69872.74,3.0,0.004165474,6.0,-16.145834
2024-05-22 11:00:00,70151.0,70236.0,69725.0,69725.0,37796.0,41.972427,50.320587,45.24055,47.378365,30.013493,-0.78179055,30.795284,70299.51,69394.79,69847.15,70301.41,69397.79,69849.6,70168.445,69111.45,69639.95,70411.84,69690.86,70051.35,-168692.0,-195843.88,36.290295,14.285714,50.0,46.875,65.85648,69900.0,69862.8,69847.15,,,69915.93,69877.26,69883.914,,,69891.11,69900.984,70007.63,,,69916.4,69902.7,69849.6,,,69979.0,69908.945,69895.48,,,69973.45,69939.56,70036.71,,,69716.2,69668.9,69639.95,,,69759.47,69691.51,69686.66,,,69740.26,69722.59,69826.73,,,70098.6,70069.9,70051.35,,,70151.93,70083.836,70075.31,,,70137.914,70115.32,70224.79,,,69710.5,70270.0,69990.25,70270.0,67989.0,69865.87,70039.12,70187.01,69777.54,4.0,-0.0013034261,5.0,-53.125
2024-05-22 12:00:00,69721.0,70059.0,69480.0,69611.0,44642.0,40.061142,41.984997,40.710938,43.10485,4.5104914,2.7465954,1.7638958,70300.18,69392.82,69846.5,70301.0,69392.3,69846.65,70166.055,69099.945,69633.0,70395.76,69691.04,70043.4,-213334.0,-220285.17,35.868286,7.142857,42.857143,36.979168,55.90278,69883.6,69826.3,69846.5,,,69819.6,69831.48,69861.42,,,69797.734,69848.26,69969.86,,,69897.0,69862.8,69846.65,,,69913.87,69875.91,69883.23,,,69889.305,69899.83,70006.65,,,69702.0,69627.5,69633.0,,,69680.734,69657.164,69671.42,,,69653.51,69678.484,69793.7,,,70139.4,70042.8,70043.4,,,70138.734,70081.85,70076.04,,,70111.61,70105.086,70209.0,,,69710.5,70270.0,69990.25,70270.0,67700.0,69496.64,69712.305,69948.53,69443.516,4.0,-0.0011765887,5.0,-63.020832
2024-05-22 13:00:00,69611.0,69860.0,69400.0,69543.0,43107.0,38.922592,40.152626,39.326332,38.860794,-531.5148,-499.28333,-32.231415,70305.33,69360.17,69832.75,70301.37,69391.234,69846.3,70167.695,69086.71,69627.2,70397.57,69684.734,70041.15,-256441.0,-236590.86,35.641735,0.0,35.714287,31.266376,38.373512,69797.0,69789.2,69832.75,,,69706.07,69779.96,69832.516,,,69712.83,69792.76,69929.2,,,69882.8,69825.3,69846.3,,,69818.53,69830.125,69860.79,,,69796.53,69847.31,69968.97,,,69662.2,69588.4,69627.2,,,69580.07,69615.8,69649.23,,,69569.0,69627.85,69756.21,,,70079.2,70027.3,70041.15,,,70045.6,70048.62,70058.58,,,70027.74,70060.52,70175.766,,,69818.0,70260.5,70039.25,70270.0,68013.0,69594.4,69620.336,69967.24,69389.06,4.0,-0.0061878357,5.0,-68.73363
2024-05-22 14:00:00,69544.0,70133.0,69401.0,70064.0,51804.0,50.524567,39.03514,39.3541,46.624844,-680.963,-736.3105,55.34749,70329.55,69365.65,69847.6,70306.36,69358.836,69832.6,70169.125,69076.77,69622.95,70405.45,69699.445,70052.45,-204637.0,-194553.19,34.39943,14.285714,28.571428,76.76856,48.338036,69818.8,69839.4,69847.6,,,69795.07,69829.93,69854.54,,,69829.88,69842.08,69942.05,,,69796.4,69788.3,69832.6,,,69705.6,69778.984,69831.99,,,69712.36,69792.164,69928.49,,,69581.2,69610.0,69622.95,,,69493.0,69581.73,69627.69,,,69513.0,69586.61,69722.38,,,70097.4,70044.8,70052.45,,,70063.53,70067.836,70067.32,,,70062.83,70073.7,70171.69,,,69818.0,70220.0,70019.0,70270.0,67786.0,70170.54,69703.47,70224.625,69579.22,5.0,0.0015581446,6.0,-23.231441
2024-05-22 15:00:00,70063.0,70540.0,69882.0,70413.0,46348.0,56.487232,50.522346,50.975384,55.664238,68.87134,-109.592094,178.46344,70365.15,69446.45,69905.8,70330.14,69363.16,69846.65,70168.28,69152.62,69660.45,70488.81,69679.79,70084.3,-158289.0,-166096.36,31.98912,100.0,21.428572,90.627304,66.22075,69871.2,69894.7,69905.8,,,69993.13,69934.22,69908.39,,,70024.26,69945.88,69986.9,,,69818.0,69838.4,69846.65,,,69794.47,69828.93,69853.94,,,69829.234,69841.41,69941.305,,,69577.6,69649.7,69660.45,,,69593.266,69631.18,69652.36,,,69636.0,69640.31,69737.586,,,70165.6,70110.6,70084.3,,,70211.07,70157.875,70113.76,,,70221.88,70158.484,70206.766,,,69970.0,70008.0,69989.0,70270.0,67604.0,70307.1,69913.25,70409.33,69739.71,4.0,0.0037348007,6.0,-9.372694
2024-05-22 16:00:00,70415.0,70614.0,70165.0,70199.0,44441.0,52.323166,56.507908,56.283325,57.087246,417.05386,252.0467,165.00714,70396.266,69466.336,69931.3,70368.69,69440.414,69904.55,70216.79,69199.914,69708.35,70560.055,69697.445,70128.75,-202730.0,-203806.88,29.860922,100.0,14.285714,70.95871,79.45152,69966.0,69933.0,69931.3,,,70102.4,69989.55,69936.31,,,70082.5,69991.9,70007.09,,,69870.8,69893.6,69904.55,,,69993.47,69933.766,69908.07,,,70024.49,69945.695,69986.414,,,69665.6,69690.9,69708.35,,,69789.07,69724.875,69700.41,,,69812.336,69735.71,69778.29,,,70241.2,70169.9,70128.75,,,70360.53,70249.4,70164.2,,,70352.586,70241.305,70245.555,,,70007.0,69873.0,69940.0,70270.0,67318.0,70105.67,70353.914,70602.06,69968.28,4.0,0.0067981356,6.0,-29.041288
2024-05-22 17:00:00,70197.0,70412.0,69661.0,69820.0,47255.0,45.873466,52.288956,46.6055,52.165268,58.32394,-895.5067,953.8306,70393.016,69481.89,69937.45,70399.14,69461.76,69930.45,70212.914,69226.69,69719.8,70574.555,69748.04,70161.3,-249985.0,-231052.44,28.826336,92.85714,7.142857,44.43667,68.67423,70007.8,69945.7,69937.45,,,70053.734,69969.0,69925.71,,,69995.0,69960.65,69989.28,,,69966.0,69931.5,69930.45,,,70102.2,69988.93,69935.92,,,70081.99,69991.39,70006.47,,,69701.8,69701.9,69719.8,,,69787.53,69719.44,69695.9,,,69761.89,69722.125,69767.12,,,70311.8,70225.6,70161.3,,,70417.47,70293.42,70191.18,,,70372.39,70272.336,70261.41,,,70007.0,69873.0,69940.0,70270.0,67072.0,69928.19,70319.6,70459.18,69876.16,5.0,0.003002399,6.0,-55.56333
2024-05-22 18:00:00,69819.0,69860.0,69235.0,69553.0,46169.0,41.9503,45.890984,40.298153,41.60803,907.7852,789.5673,118.21787,70377.945,69435.055,69906.5,70394.83,69480.27,69937.55,70234.21,69161.19,69697.7,70579.22,69712.18,70145.7,-296154.0,-230239.86,28.68364,85.71429,0.0,23.060188,46.151855,70009.8,69903.4,69906.5,,,69902.13,69897.6,69889.1,,,69847.67,69886.53,69947.73,,,70007.6,69945.2,69937.55,,,70053.2,69968.48,69925.305,,,69994.33,69960.05,69988.62,,,69668.8,69665.5,69697.7,,,69631.93,69634.55,69649.73,,,69586.26,69633.56,69716.44,,,70311.8,70195.5,70145.7,,,70266.87,70226.945,70162.484,,,70201.59,70197.37,70223.17,,,69924.5,69873.0,69898.75,70270.0,67733.0,69612.664,69780.76,69903.08,69400.48,4.0,0.00014379593,5.0,-76.93981
2024-05-22 19:00:00,69556.0,69762.0,69417.0,69587.0,42752.0,42.62322,42.036976,43.797688,40.058033,1010.5024,918.80524,91.697105,70362.24,69398.86,69880.55,70379.6,69434.0,69906.8,70187.24,69143.36,69665.3,70571.664,69662.24,70116.95,-253402.0,-230859.45,28.551136,78.57143,92.85714,25.525743,31.007534,69914.4,69866.6,69880.55,,,69761.2,69840.07,69858.67,,,69760.78,69832.07,69913.375,,,70010.0,69903.2,69906.8,,,69902.664,69897.71,69888.97,,,69848.22,69886.586,69947.414,,,69672.0,69626.6,69665.3,,,69548.0,69589.37,69622.99,,,69529.836,69594.19,69687.92,,,70237.6,70167.5,70116.95,,,70083.6,70148.125,70125.945,,,70055.06,70118.21,70179.25,,,69924.5,69873.0,69898.75,70270.0,67948.0,69459.055,69571.42,69725.22,69210.7,4.0,-0.006808061,5.0,-74.47426
2024-05-22 20:00:00,69588.0,69927.0,69358.0,69399.0,42285.0,39.87099,42.667877,42.91939,43.850662,482.99973,387.59387,95.40585,70363.04,69330.66,69846.85,70363.85,69397.945,69880.9,70146.016,69119.484,69632.75,70559.85,69643.05,70101.45,-295687.0,-267050.66,27.90895,71.42857,85.71429,11.892675,20.159536,69711.6,69791.4,69846.85,,,69589.4,69755.055,69812.81,,,69640.19,69753.33,69864.38,,,69915.0,69866.5,69880.9,,,69762.0,69840.4,69858.6,,,69761.48,69832.3,69913.19,,,69567.2,69572.4,69632.75,,,69443.336,69540.52,69593.73,,,69472.56,69551.24,69656.5,,,70115.0,70140.3,70101.45,,,69980.07,70104.4,70107.85,,,70012.375,70083.445,70155.23,,,69924.5,69873.0,69898.75,70270.0,67648.0,69512.14,69567.23,69870.055,69235.234,4.0,-0.0144007495,5.0,-88.10732
2024-05-22 21:00:00,69373.0,69592.0,68903.0,69454.0,35621.0,41.069843,39.55285,36.791855,38.521507,11.410706,155.72607,-144.31537,70340.77,69286.33,69813.55,70367.42,69323.984,69845.7,70159.45,68999.65,69579.55,70580.86,69564.94,70072.9,-260066.0,-245698.75,28.14824,64.28571,100.0,32.20339,23.20727,69562.6,69764.3,69813.55,,,69503.53,69693.71,69775.4,,,69578.125,69698.91,69825.305,,,69706.6,69788.7,69845.7,,,69581.336,69750.67,69810.234,,,69631.984,69748.79,69861.74,,,69314.8,69490.2,69579.55,,,69221.93,69418.82,69524.23,,,69282.7,69433.38,69584.74,,,69910.6,70075.9,70072.9,,,69805.734,70004.71,70059.336,,,69872.25,69994.09,70101.586,,,69758.5,69758.5,69758.5,70155.5,67926.0,69375.1,69421.94,69698.92,69111.3,4.0,-0.010612687,5.0,-67.79661
2024-05-22 22:00:00,69419.0,69469.0,69007.0,69081.0,27170.0,35.849537,40.55284,38.937763,36.75528,148.9613,239.10753,-90.146225,70378.72,69158.88,69768.8,70347.91,69273.39,69810.65,70146.92,68923.48,69535.2,70586.92,69472.78,70029.85,-287236.0,-264164.94,28.370436,57.142857,92.85714,10.403273,18.166447,69414.8,69711.3,69768.8,,,69343.0,69569.48,69705.625,,,69412.414,69586.56,69754.414,,,69551.0,69758.5,69810.65,,,69485.47,69683.45,69769.59,,,69560.99,69688.83,69819.57,,,69184.0,69442.9,69535.2,,,69119.336,69330.96,69469.7,,,69190.805,69355.86,69529.72,,,69722.0,70016.9,70029.85,,,69658.53,69894.37,70001.82,,,69737.836,69898.62,70041.34,,,69758.5,69758.5,69758.5,70155.5,67808.0,69109.4,69261.766,69333.04,68945.766,3.0,-0.01058436,5.0,-89.596725
2024-05-22 23:00:00,69083.0,69185.0,68964.0,69125.0,30394.0,36.86894,35.883255,38.357918,32.993683,8.970956,85.683136,-76.71218,70396.02,69062.68,69729.35,70382.13,69148.87,69765.5,70141.56,68846.13,69493.85,70656.3,69320.41,69988.35,-256842.0,-250274.47,28.653801,50.0,85.71429,12.974869,18.527178,69329.2,69669.5,69729.35,,,69246.4,69462.875,69644.31,,,69316.61,69502.64,69694.47,,,69403.8,69705.7,69765.5,,,69329.47,69560.63,69700.3,,,69401.664,69578.67,69749.42,,,69129.8,69399.3,69493.85,,,69046.0,69243.89,69415.3,,,69115.2,69284.61,69475.836,,,69587.0,69949.4,69988.35,,,69479.53,69743.11,69921.36,,,69553.555,69768.87,69959.79,,,69758.5,69758.5,69758.5,70155.5,67701.0,69133.02,69201.805,69299.32,68958.38,3.0,-0.0061535807,5.0,-87.02513
2024-05-23 00:00:00,69117.0,69575.0,69117.0,69454.0,39655.0,44.030735,36.677834,41.685486,41.801975,294.8984,368.2548,-73.35641,70397.67,69050.23,69723.95,70399.13,69052.164,69725.65,70145.29,68835.61,69490.45,70661.06,69277.336,69969.2,-217187.0,-231572.55,27.660805,42.857143,78.57143,32.20339,18.527178,69302.6,69608.5,69723.95,,,69288.0,69423.69,69618.09,,,69362.41,69493.8,69671.57,,,69316.0,69663.0,69725.65,,,69233.87,69453.6,69638.53,,,69306.77,69494.734,69689.195,,,69069.8,69370.9,69490.45,,,69041.734,69192.56,69379.41,,,69115.805,69254.13,69441.664,,,69549.6,69893.6,69969.2,,,69475.53,69675.04,69881.99,,,69560.7,69733.625,69923.14,,,69758.5,69758.5,69758.5,70155.5,67925.0,69414.72,69222.95,69539.266,69127.6,4.0,-0.0019112765,5.0,-67.79661
2024-05-23 01:00:00,69449.0,69579.0,69209.0,69445.0,42679.0,43.884075,43.978527,43.655117,41.886353,209.93134,262.69788,-52.766552,70384.41,69022.0,69703.2,70400.74,69039.26,69720.0,70142.9,68810.4,69476.65,70665.87,69242.234,69954.05,-259866.0,-219806.98,26.726727,35.714287,71.42857,31.677382,25.618547,69311.8,69511.7,69703.2,,,69335.47,69393.96,69591.52,,,69389.94,69484.92,69649.99,,,69288.2,69601.6,69720.0,,,69278.2,69414.69,69612.19,,,69354.18,69486.42,69666.32,,,69040.0,69303.6,69476.65,,,69088.13,69163.125,69352.6,,,69146.87,69245.93,69419.51,,,69480.0,69797.5,69954.05,,,69485.336,69617.836,69844.83,,,69566.805,69705.51,69890.37,,,69657.5,69758.5,69708.0,70155.5,67849.0,69494.39,69297.39,69585.555,69216.33,4.0,0.00066283374,6.0,-68.32262
2024-05-23 02:00:00,69446.0,69528.0,69306.0,69451.0,31390.0,44.017952,43.929237,45.736187,41.06877,220.19695,232.5458,-12.348856,70372.62,68997.29,69684.95,70386.6,69011.695,69699.15,70111.9,68796.695,69454.3,70664.016,69194.78,69929.4,-228476.0,-210192.03,25.859365,28.571428,64.28571,32.028053,31.969608,69311.2,69436.9,69684.95,,,69381.87,69382.93,69567.51,,,69410.29,69478.76,69631.04,,,69302.8,69504.7,69699.15,,,69330.8,69386.4,69586.09,,,69384.79,69479.07,69645.336,,,69120.6,69217.7,69454.3,,,69176.8,69163.56,69336.35,,,69199.914,69256.85,69408.695,,,69467.2,69688.9,69929.4,,,69501.336,69568.836,69804.25,,,69553.87,69673.234,69855.85,,,69415.0,69758.5,69586.75,70155.5,67669.0,69427.03,69449.47,69510.23,69254.47,3.0,-4.3194057e-05,5.0,-67.97195
2024-05-23 03:00:00,69465.0,69485.0,69236.0,69407.0,35222.0,43.203945,44.35458,44.460007,40.353573,88.31491,37.687992,50.62692,70368.86,68972.44,69670.65,70373.95,68989.05,69681.5,70101.2,68775.9,69438.55,70670.3,69151.5,69910.9,-263698.0,-197036.81,25.230202,21.428572,57.142857,29.456459,31.053965,69376.4,69395.6,69670.65,,,69413.8,69377.49,69541.03,,,69409.195,69465.71,69609.7,,,69312.0,69431.5,69681.5,,,69384.87,69379.18,69563.79,,,69411.52,69476.516,69628.164,,,69166.4,69175.2,69438.55,,,69215.266,69166.89,69315.56,,,69211.94,69253.06,69392.25,,,69470.4,69596.2,69910.9,,,69507.266,69531.766,69761.93,,,69530.914,69639.01,69820.53,,,69415.0,69758.5,69586.75,70155.5,67266.0,69432.87,69498.8,69508.27,69298.61,4.0,0.004719098,6.0,-70.54354
2024-05-23 04:00:00,69391.0,69549.0,69354.0,69515.0,36565.0,45.850887,42.98686,47.13774,41.973286,306.14685,-2.4851844,308.63202,70334.31,68960.89,69647.6,70370.88,68963.02,69666.95,70085.69,68766.914,69426.3,70646.21,69114.39,69880.3,-227133.0,-173222.69,24.414757,14.285714,50.0,35.768555,32.41769,69454.4,69391.8,69647.6,,,69460.0,69399.2,69526.21,,,69444.46,69474.67,69600.68,,,69373.6,69388.7,69666.95,,,69411.2,69371.82,69536.125,,,69404.69,69460.96,69605.57,,,69244.4,69187.1,69426.3,,,69277.8,69199.4,69307.51,,,69259.3,69271.414,69388.6,,,69543.2,69565.1,69880.3,,,69533.47,69523.18,69727.46,,,69536.945,69622.64,69794.67,,,69415.0,69758.5,69586.75,70155.5,66866.0,69435.34,69432.016,69506.97,69304.08,4.0,0.005641953,6.0,-64.231445
2024-05-23 05:00:00,69494.0,69536.0,69286.0,69412.0,37080.0,43.756454,45.505695,45.768314,41.725426,17.98959,38.399742,-20.41015,70299.3,68941.61,69620.45,70335.73,68949.98,69642.85,70038.414,68762.19,69400.3,70631.234,69078.766,69855.0,-264213.0,-172926.05,23.846388,7.142857,42.857143,29.748686,31.6579,69446.0,69374.3,69620.45,,,69445.87,69402.875,69503.77,,,69433.64,69463.27,69582.71,,,69449.0,69382.5,69642.85,,,69451.336,69390.96,69519.66,,,69434.45,69466.97,69594.945,,,69278.2,69174.0,69400.3,,,69291.664,69217.38,69294.15,,,69268.195,69274.06,69378.836,,,69535.4,69542.5,69855.0,,,69531.07,69517.89,69694.67,,,69536.625,69606.89,69770.04,,,69247.5,69758.5,69503.0,70155.5,67123.0,69479.305,69432.984,69560.22,69316.81,4.0,-0.00060471677,5.0,-70.25131
2024-05-23 06:00:00,69435.0,69636.0,69323.0,69541.0,36604.0,47.020554,44.2984,46.67607,44.443165,-16.63201,3.2675316,-19.899542,70224.04,68955.86,69589.95,70299.875,68933.83,69616.85,69967.37,68775.54,69371.45,70591.9,69061.805,69826.85,-227609.0,-158541.73,22.933245,0.0,35.714287,42.279655,35.9323,69465.2,69388.5,69589.95,,,69477.53,69433.18,69496.2,,,69469.43,69477.41,69578.74,,,69446.2,69367.2,69616.85,,,69446.664,69400.51,69499.86,,,69434.64,69461.16,69579.71,,,69301.0,69170.5,69371.45,,,69306.6,69244.48,69286.79,,,69286.46,69282.96,69373.516,,,69546.8,69513.4,69826.85,,,69564.6,69534.89,69673.81,,,69569.75,69612.18,69757.27,,,69300.0,69758.5,69529.25,70155.5,67149.0,69590.07,69463.484,69690.15,69333.336,4.0,0.001382389,6.0,-57.720345
2024-05-23 07:00:00,69541.0,69823.0,69409.0,69695.0,42415.0,50.69898,47.018055,48.820415,49.21304,-22.693466,-12.030799,-10.662666,70221.4,68955.5,69588.45,70224.23,68948.47,69586.35,69929.58,68781.72,69355.65,70547.9,69064.51,69806.2,-185194.0,-142354.36,21.408358,0.0,28.571428,77.34375,49.790695,69514.0,69412.6,69588.45,69927.94,,69554.13,69488.91,69506.21,69708.14,,69544.62,69516.97,69589.81,69927.69,,69465.2,69384.0,69586.35,69955.7,,69478.266,69432.11,69492.63,69716.055,,69470.09,69475.67,69576.02,69934.23,,69321.6,69221.1,69355.65,69732.84,,69342.6,69287.836,69290.36,69493.516,,69327.31,69305.875,69376.9,69735.12,,69605.8,69536.5,69806.2,70168.0,,69656.664,69591.18,69673.445,69921.04,,69654.164,69650.516,69763.53,70135.336,,69393.5,69758.5,69576.0,70155.5,67334.0,69616.48,69539.06,69760.24,69384.54,4.0,0.0035132684,6.0,-22.65625
2024-05-23 08:00:00,69695.0,69805.0,69530.0,69648.0,41661.0,49.56784,50.77819,51.759777,48.77891,210.72983,59.49602,151.23381,70223.72,68956.88,69590.3,70221.93,68948.17,69585.05,69934.66,68781.64,69358.15,70526.086,69060.914,69793.5,-226855.0,-148262.66,19.992392,14.285714,21.428572,72.75391,64.12577,69562.2,69469.3,69590.3,69897.64,,69598.8,69531.71,69511.88,69697.164,,69579.08,69540.8,69595.35,69916.72,,69511.2,69411.6,69585.05,69926.48,,69554.87,69488.66,69502.984,69705.83,,69545.06,69515.555,69587.36,69924.84,,69380.4,69273.4,69358.15,69701.88,,69412.07,69344.0,69306.97,69485.555,,69394.875,69346.625,69391.48,69727.07,,69669.8,69570.1,69793.5,70137.18,,69723.07,69640.0,69673.336,69906.805,,69704.445,69678.6,69767.484,70122.375,,69470.0,69758.5,69614.25,70155.5,67312.0,69566.47,69690.54,69780.85,69482.46,4.0,0.0034722723,6.0,-27.246094
2024-05-23 09:00:00,69651.0,69791.0,69542.0,69601.0,44171.0,48.40481,49.693047,52.053875,48.421135,417.2959,356.77075,60.52514,70226.26,68960.15,69593.2,70224.49,68949.6,69587.05,69947.12,68783.38,69365.25,70522.0,69058.09,69790.05,-271026.0,-171501.2,18.677565,7.142857,14.285714,68.16406,72.75391,69579.4,69516.9,69593.2,69872.84,,69611.734,69555.66,69512.9,69685.53,,69586.38,69551.74,69595.89,69904.336,,69563.2,69468.4,69587.05,69896.24,,69601.47,69532.18,69509.266,69695.03,,69580.375,69540.18,69593.42,69914.11,,69418.0,69331.2,69365.25,69675.96,,69465.93,69392.836,69324.48,69479.29,,69443.914,69382.15,69405.81,69719.81,,69718.2,69630.7,69790.05,70109.24,,69763.47,69680.164,69673.09,69893.234,,69733.3,69699.04,69769.72,70109.38,,69516.0,69758.5,69637.25,70155.5,67313.0,69648.29,69681.836,69817.65,69574.42,4.0,0.0012371431,6.0,-31.835938
2024-05-23 10:00:00,69598.0,69756.0,69476.0,69485.0,39585.0,45.563293,48.352634,50.23971,47.48347,558.3218,495.36185,62.959927,70160.42,68968.08,69564.25,70226.9,68952.6,69589.75,69952.7,68785.3,69369.0,70486.07,69056.33,69771.2,-310611.0,-208541.45,17.711504,0.0,7.142857,63.260868,68.059616,69594.0,69520.0,69564.25,69845.22,,69580.266,69549.85,69502.59,69670.32,,69552.59,69539.61,69585.33,69887.9,,69584.0,69516.5,69589.75,69871.34,,69613.07,69555.74,69510.305,69683.33,,69586.25,69550.695,69593.85,69901.71,,69456.0,69367.1,69369.0,69649.26,,69485.266,69419.164,69335.02,69471.445,,69454.61,69399.21,69412.5,69710.25,,69762.2,69648.8,69771.2,70084.06,,69776.07,69702.945,69669.85,69879.375,,69740.87,69709.4,69768.414,70095.52,,69529.5,69758.5,69644.0,70155.5,67471.0,69846.63,69508.836,69845.99,69670.375,4.0,0.0010516914,6.0,-36.739132
2024-05-23 11:00:00,69498.0,70009.0,69496.0,69928.0,47200.0,56.15002,45.84018,50.799297,54.36311,644.94214,589.9201,55.022068,70025.234,69054.766,69540.0,70161.22,68961.78,69561.5,69888.04,68811.36,69349.7,70378.15,69111.15,69744.65,-263411.0,-176246.72,17.056107,100.0,0.0,92.2488,74.557915,69671.4,69568.3,69540.0,69824.98,,69691.6,69624.04,69537.234,69673.56,,69677.73,69610.23,69617.97,69889.47,,69596.6,69521.4,69561.5,69843.98,,69584.4,69552.38,69501.57,69668.69,,69556.836,69541.11,69584.73,69885.875,,69490.6,69395.8,69349.7,69622.32,,69498.6,69442.6,69347.12,69465.44,,69468.41,69416.81,69420.45,69701.85,,69836.8,69691.8,69744.65,70063.76,,69858.336,69768.44,69692.5,69876.44,,69830.24,69763.87,69791.33,70092.13,,69622.5,69758.5,69690.5,70155.5,67035.0,69628.336,69584.53,69904.15,69372.59,5.0,0.005565062,6.0,-7.7511964
2024-05-23 12:00:00,69928.0,70028.0,68985.0,69387.0,52663.0,44.71365,56.344536,38.79508,54.84155,705.3081,343.9103,361.39783,69882.39,69116.41,69499.4,70025.48,69048.83,69537.15,69702.46,68878.94,69290.7,70227.984,69202.72,69715.35,-316074.0,-188314.28,16.938871,100.0,7.142857,39.75564,65.08844,69609.8,69561.9,69499.4,69792.82,,69596.8,69591.07,69522.664,69656.39,,69580.82,69569.64,69595.97,69869.766,,69674.0,69569.6,69537.15,69823.74,,69694.87,69626.31,69536.47,69671.984,,69680.555,69611.45,69617.42,69887.53,,69405.8,69363.7,69290.7,69583.8,,69330.07,69367.91,69312.38,69440.445,,69307.27,69338.3,69378.98,69673.734,,69877.8,69741.8,69715.35,70039.42,,69922.07,69829.56,69719.484,69875.03,,69896.164,69811.89,69813.87,70089.62,,69506.5,69758.5,69632.5,70155.5,67823.0,68988.6,69884.24,70000.914,68631.59,5.0,-0.0044192555,5.0,-60.24436
