open,high,low,close,volume,smoothed_data,macd_line,signal_line,histo
20711,20830,20708,20777,263137.0006,20782.039341781325,-15.993390284682391,-76.27170382054405,60.278313535861656
20778,20805,20671,20704,240877.9998,20909.00565407733,18.974166600048193,-18.991832266044394,37.96599886609259
20704,20915,20629,20837,372298.001,20954.47894463422,68.03615696398629,4.29524496662599,63.7409119973603
20837,21095,20766,21058,299086.9993,20901.29397304749,8.377398836077191,4.939624593254318,3.437774242822873
21058,21150,20893,21045,218861.0,20860.328409201386,-3.4487439971708227,4.350276535130312,-7.799020532301134
21045,21175,20980,21052,252250.0001,20792.718573872105,-37.678692675606726,-25.4343201487821,-12.244372526824627
21052,21090,20838,20923,218905.9998,20868.017019286002,-32.21706851145427,-67.81553777966454,35.598469268210266
20924,20955,20869,20928,213918.9999,21111.848492568315,99.61546660927343,1.8539490545069697,97.76151755476646
20929,21201,20922,21107,292077.9994,21413.013891015635,148.71847989830349,51.848817927289296,96.86966197101418
21107,21484,21107,21462,344869.9996,21820.493641559624,224.63666435243067,91.27732029687182,133.35934405555884
21463,22690,21462,22605,335440.9987,22147.118732556435,219.40380540656406,145.14707655379408,74.25672885276998
22605,22737,22377,22487,103608.0001,22371.519943912313,917.0762057376305,642.212076956502,274.86412878112856
22487,22612,22456,22582,67050.0,22626.20044922863,610.9321532019858,602.8867516345158,8.04540156746998
22601,23291,22591,22868,466259.9997,22862.31955551504,496.61965628656253,500.1049853179205,-3.485329031357992
22869,23240,22823,22964,449007.0002,23003.49795520577,532.8193339444406,556.6321185563343,-23.812784611893676
22963,23309,22953,23240,456308.9993,23050.23370558077,940.1683642759781,976.7241649922049,-36.55580071622683
23240,23262,22664,22744,394844.9999,22997.15216086912,573.5812544552609,693.6430509168921,-120.06179646163116
22744,22930,22579,22721,348751.9999,22820.295104071054,500.0523649845236,610.8646551710224,-110.81229018649879
22721,22927,22684,22860,272142.0001,22730.611629413677,79.19853151795905,283.479098570464,-204.28056705250492
22860,22895,22701,22746,272265.9997,22734.66493653091,303.87335292423813,348.214191342273,-44.34083841803488
22746,23038,22618,22756,320951.0004,22705.879891287866,235.03166967775906,272.5156356991987,-37.48396602143964
22756,22916,22655,22684,232084.0004,22693.08994293177,86.76688353030113,109.62835245678619,-22.86146892648506
22684,22736,22275,22675,310808.0001,22683.97652713775,55.89911774169741,92.98250370946907,-37.08338596777166
22675,22783,22623,22630,225770.0002,22669.890783931638,34.80005302700374,64.29902937058128,-29.49897634357754
22630,22755,22587,22662,14639.0,22695.72225450964,75.0264679995962,87.03952353234017,-12.013055532743962
22662,22919,22638,22873,115901.0008,22759.946841816214,75.01792568486053,57.71119338692294,17.306732297937586
22873,23080,22489,22822,418024.9998,22809.382996018056,187.27051859787753,178.5353071441006,8.735211453776913
22822,23129,22623,22752,401195.9997,22849.8916551091,148.39492194775448,144.33417188716425,4.060750060590237
22753,23005,22727,22882,205731.0004,22909.27873182437,126.86370780179641,105.40116804190171,21.462539759894696
22882,23105,22838,23045,242350.0005,22978.748961825444,150.25999612408486,123.16511568802109,27.094880436063775
23045,23122,22991,23019,253945.9992,22996.909061532668,225.0494264448207,217.15376774881793,7.8956586960027835
23017,23053,22754,22881,242827.0002,22960.499208653808,29.520646389588364,56.14449798319221,-26.623851593603845
22881,22997,22698,22893,360044.9995,22893.18610013913,82.84186922304798,161.7409605806714,-78.89909135762343
22894,23030,22752,22985,267000.0001,22777.90674656563,-29.435875100789417,96.83296285142984,-126.26883795221926
22986,23040,22439,22597,265452.9999,22705.58591915186,-71.05481407033949,-29.41966405888692,-41.635150011452566
22597,22666,22299,22608,230344.9999,22682.345182624544,-115.41272699705587,-106.36100797349278,-9.051719023563095
22609,22727,22574,22685,149787.0001,22648.9457289651,-107.79809017224761,-107.40986468731785,-0.3882254849297624
22685,22701,22453,22561,230095.9999,22627.522256451717,-106.58632597524047,-109.0713199046316,2.4849939293911234
22561,22702,22308,22544,368039.0005,22647.41745928541,-75.72715222871193,-89.17517466143289,13.448022432720961
22544,22725,22483,22717,361145.0006,22707.92693259797,27.243937090039253,12.953790446738893,14.29014664330036
22717,23779,22717,23021,489067.0006,22813.39908089263,80.7155366169136,46.1518271936405,34.563709423273096
23022,23246,23015,23098,344791.0,22973.13547904891,180.49188788541505,135.68799321362098,44.80389467179407
23098,23156,22879,22932,269520.9995,23048.538854985996,191.6039943883079,172.95736918301168,18.646625205296232
22933,23007,22828,22956,194791.0001,23031.836529003005,130.9698221926119,144.9746452701461,-14.004823077534212
22956,23204,22864,22920,367981.9998,22998.893049444352,73.53356047550187,97.37722545026315,-23.843664974761282
22919,23066,22828,23040,99110.9995,22914.602958492487,-7.8212565089488635,27.260143149143865,-35.08139965809273
23040,23118,22933,22972,16069.0,22887.62939310883,-26.11721229879913,-8.325437771930185,-17.79177452686895
22973,23039,22508,22740,27624.0001,22930.07573462056,12.671297674773086,5.67729620526882,6.9940014695042665
22740,23064,22732,23047,23850.0,22960.326757423492,32.00728300733681,23.232652607317235,8.774630400019575
23047,23052,22877,22936,16566.0,23005.775381781557,57.75863704821677,46.25166879069735,11.506968257519418
22936,23112,22814,22916,41305.0,23030.607271100384,83.33627863117727,77.17247106408567,6.163807567091595
22916,23248,22899,23223,30779.0,23024.403558598493,42.04681241091748,46.96076426341625,-4.913951852498769
23223,23463,23003,23019,26854.0,23025.938309202913,6.018706277012825,9.42885109309589,-3.410144816083065
